frame_id,steering_angle
1479425653519654699,0.207588668412
1479425653569688917,0.258228466904
1479425653619754811,0.296881598106
1479425653669707421,0.329980154475
1479425653719824812,0.360546318255
1479425653769686308,0.394344079494
1479425653819732618,0.382626730204
1479425653869716035,0.374828359485
1479425653919765057,0.366814801097
1479425653969719494,0.359668847919
1479425654019769198,0.34777136147
1479425654069742649,0.33745572567
1479425654119731859,0.33744687736
1479425654169809929,0.340754789114
1479425654219732810,0.348635599017
1479425654269751846,0.355864402652
1479425654319807248,0.360297447443
1479425692776598388,0.324671378732
1479425692826627875,0.288509586547
1479425692876624676,0.249518970493
1479425692926626601,0.208771883789
1479425692976686278,0.172090456728
1479425693026662425,0.131618321035
1479425693076582478,0.0847408794798
1479425693126630302,0.0364266001619
1479425693176630533,-0.00970006277785
1479425693226754770,-0.0563454515301
1479425693276594920,-0.0636386207305
1479425693326656736,-0.069783835113
1479425693376682938,-0.0727062553167
1479425693426676831,-0.0754973471165
1479425693476676735,-0.082257515192
1479425693526661952,-0.0855819195509
1479425693576681169,-0.0844210773706
1479425693626739842,-0.084574084729
1479425693676742905,-0.0856338143349
1479425693726808647,-0.085045710206
1479425693776716358,-0.0828771695495
1479425693826762765,-0.0811684366316
1479425693876758302,-0.0782325141132
1479425693926890875,-0.074564274773
1479425693976811744,-0.0707784198225
1479425622914275795,-0.0477931842208
1479425622964283852,-0.0243881963193
1479425623014396567,-0.00119083821774
1479425623064277707,0.0206643849611
1479425623114307843,0.0415171511471
1479425623164340984,0.0610571347177
1479425623214369464,0.0798229273409
1479425623264355256,0.097719989717
1479425623314954285,0.115181020275
1479425623364460996,0.132574890554
1479425623414433315,0.130056390911
1479425623464370493,0.12754888162
1479425623514374531,0.125525934994
1479425623564389771,0.122288428992
1479425623614468187,0.118985914439
1479425623664406588,0.116616924107
1479425623714485953,0.114764078707
1479425549901601395,0.0987045038491
1479425549951613378,0.0824221298099
1479425550001604638,0.0671214288101
1479425550051612563,0.0537628436461
1479425550101580730,0.0397210806608
1479425550151628097,0.0267730711959
1479425550201581711,0.0159916983452
1479425550251599591,0.00447322479449
1479425550301684224,-0.00433921632357
1479425550351679553,-0.0121276006568
1479425550401645645,-0.00556583111174
1479425550451696235,0.0024447075557
1479425550501732668,0.00885831094347
1479425550551749675,0.0144783226307
1479425550601670140,0.0203589427751
1479425550651732780,0.0252589144278
1479425550701752654,0.0310977688059
1479425575606093773,0.0358591565862
1479425575656158611,0.038392842561
1479425575706089692,0.0408985726535
1479425575756153764,0.0424758091569
1479425575806131381,0.0447581492364
1479425575856158996,0.0478091735393
1479425575906107961,0.0509982563555
1479425575956097825,0.0544947747141
1479425576006094443,0.0582932829857
1479425576056102382,0.0600406587124
1479425576106092714,0.06357665658
1479425576156091151,0.067318553105
1479425576206202736,0.0700941681862
1479425576256114756,0.0744200717658
1479425576306253222,0.0778029181063
1479425576356180302,0.0802179031074
1479425576406122642,0.0803695201874
1479425469787567215,0.0965138398111
1479425469837591780,0.110833697021
1479425469887565806,0.125072587281
1479425469937616223,0.137669448555
1479425469987547665,0.148005966097
1479425470037571237,0.15664569661
1479425470087672702,0.164062976092
1479425470137602908,0.170754253864
1479425470187611693,0.178025963157
1479425470237670583,0.187255322933
1479425470287629689,0.178187403083
1479425470337669931,0.172984623909
1479425470387666538,0.16892965585
1479425470437708967,0.164926125109
1479425470487627112,0.161670663953
1479425470537669194,0.157229082286
1479425470587738917,0.150914549083
1479425470637737075,0.14569465965
1479425470687714256,0.142347979546
1479425470737828505,0.138917510211
1479425470787718069,0.13799944967
1479425470837723661,0.134277266264
1479425470887715177,0.130235055089
1479425470937824540,0.126408270746
1479425470987742112,0.122324115783
1479425471037946994,0.119720748812
1479425601860619215,0.0929255262017
1479425601910693021,0.0671919740736
1479425601960798611,0.0414619959891
1479425602010714162,0.0147618792951
1479425602060762511,-0.0106307223439
1479425602110736674,-0.0357329949737
1479425602160754740,-0.0607495330274
1479425602211198568,-0.0851383954287
1479425602260837841,-0.107230895013
1479425602310787912,-0.125778706372
1479425602360779561,-0.113873032853
1479425602410792729,-0.0970633560792
1479425602460747406,-0.0823223549873
1479425602510771493,-0.0635570924729
1479425602560815898,-0.0445507477969
1479425602610837813,-0.0263701692224
1479425602660836043,-0.00619701743126
1479425602710868548,0.0141031183302
1479425602760862329,0.0346108138561
1479425602810889832,0.0542651504278
1479425602860892420,0.071916314587
1479425602910841124,0.0828990513459
1479425602960856649,0.0960236821324
1479425669822597827,0.0868915386498
1479425669872505312,0.0754712283611
1479425669922561678,0.0641369108111
1479425669972562863,0.0494812455028
1479425670022549734,0.0355376269668
1479425670072611432,0.0192474577576
1479425670122570807,0.00228779129684
1479425670172605512,-0.015829814598
1479425670222613663,-0.0340112127364
1479425670272603020,-0.0533042360097
1479425670322616847,-0.0528721589595
1479425670372662371,-0.0520083870739
1479425670422622949,-0.0509852200747
1479425670472661983,-0.0497461657971
1479425670522628873,-0.0482517164201
1479425670572646180,-0.0464092310518
1479425670622620881,-0.0444020949304
1479425670672635937,-0.0425498198718
1479425670722697717,-0.039963679947
1479425670772732241,-0.036056539556
1479425670822710563,-0.0341791115236
1479425670873263938,-0.0341290816199
1479425670922651729,-0.0329944662284
1479425670972715245,-0.0321295693051
1479425671022717383,-0.0318309831899
1479425671072703799,-0.0304184240755
1479425671122695757,-0.0300459576305
1479425671172742867,-0.0269527937169
1479425681474644938,-0.0324236162822
1479425681524625771,-0.0403349575936
1479425681574666885,-0.0473352584406
1479425681624655620,-0.0525694216951
1479425681674615040,-0.0581879563048
1479425681724673206,-0.0632556367083
1479425681774618159,-0.0704433664097
1479425681824715841,-0.0764008832513
1479425681874730700,-0.0814805538743
1479425681924634067,-0.0921057365835
1479425681974629831,-0.0936723925173
1479425682024831623,-0.0936755999923
1479425682074661221,-0.0945456236601
1479425682124802544,-0.0953317344189
1479425682174774267,-0.0949430257082
1479425708229273175,-0.0904851589352
1479425708279275401,-0.0831857908517
1479425708329269516,-0.078708961606
1479425708379460691,-0.0756743501872
1479425708429319155,-0.0705193944275
1479425708479330310,-0.0664070911705
1479425708529379345,-0.0636800874025
1479425708579359824,-0.0583170287311
1479425708629419778,-0.0528422344476
1479425708679330930,-0.048169054836
1479425708729349824,-0.0478076912463
1479425708779345965,-0.0481680065393
1479425708829857789,-0.0490910246968
1479425708879383747,-0.0481085665524
1479425708929427928,-0.0482749875635
1479425708979443919,-0.049980616197
1479425709029342547,-0.0522626750171
1479425709079415584,-0.0561502363533
1479425709129431650,-0.0599318549037
1479425709179444660,-0.0635354887694
1479425709229449687,-0.0661593466997
1479425709279479553,-0.0688130907714
1479425709329473812,-0.070661721006
1479425709379515913,-0.0749494701624
1479425709429503743,-0.0773081332445
1479425709479469461,-0.0790815956891
1479425709529546267,-0.0802002571523
1479425709579563169,-0.0798154883087
1479425709629476043,-0.0802860349417
1479425709679589242,-0.0836214356124
1479425453384695179,-0.0865905553102
1479425453434771997,-0.0888595297933
1479425453484719139,-0.0898866340518
1479425453534887926,-0.089020948112
1479425453584746259,-0.0894848138094
1479425453634743110,-0.089438393712
1479425453684792122,-0.08973223418
1479425453734799602,-0.0907748274505
1479425453784765115,-0.0939406558871
1479425453834837075,-0.0938103318214
1479425453884781104,-0.0940577782691
1479425453934842652,-0.0955079585314
1479425453984831513,-0.0976005785167
1479425454034831660,-0.0987329259515
1479425454084836219,-0.0979147739708
1479425454134878742,-0.0975537061691
1479425454184883542,-0.0952879212797
1479425454234889377,-0.0934257254004
1479425454284867819,-0.0875779248774
1479425493891816459,-0.081728720665
1479425493941976216,-0.0774765074253
1479425493991752019,-0.0731275193393
1479425494041773250,-0.0712222769856
1479425494091871521,-0.070948613435
1479425494141800254,-0.0731124691665
1479425494191817384,-0.0739729300141
1479425494241862369,-0.0766176439822
1479425494291830686,-0.0806713312864
1479425494341862683,-0.0846646651626
1479425494391935674,-0.0897225186229
1479425494441964144,-0.0927270032465
1479425494491938877,-0.0962065264583
1479425494541895035,-0.0983552098274
1479425494591888957,-0.100918855518
1479425494641980818,-0.102198766917
1479425494691911588,-0.10507960692
1479425494741902545,-0.107333110273
1479425494792003172,-0.109318479896
1479425494842010908,-0.112453429401
1479425494891999921,-0.116678442806
1479425494941965643,-0.121110076457
1479425494992040485,-0.125153744966
1479425495041982849,-0.128944249451
1479425495092021074,-0.133407602459
1479425495141976857,-0.13833592087
1479425495192152469,-0.1447897017
1479425495242139654,-0.153083370626
1479425495292136703,-0.161400783062
1479425495342026908,-0.170257498324
1479425510594747498,-0.185605251789
1479425510644814523,-0.200730276108
1479425510694740913,-0.214207179844
1479425510744770118,-0.226025637984
1479425510794750012,-0.234179233015
1479425510844766567,-0.241250480711
1479425510894755431,-0.245807303488
1479425510944834508,-0.249001835287
1479425510994815995,-0.248831637204
1479425511044826008,-0.247483314574
1479425511094844418,-0.239565528929
1479425511144808457,-0.231584104896
1479425511194808200,-0.224255348742
1479425511244815064,-0.216639555991
1479425511294823093,-0.212654255331
1479425511344894728,-0.207933755219
1479425511394898629,-0.20250775516
1479425511444891215,-0.196575379372
1479425511494896236,-0.192509612441
1479425511544864801,-0.187043483555
1479425511594886489,-0.179051859677
1479425511644907054,-0.171018178761
1479425526197466989,-0.144772496819
1479425526247446177,-0.119270137697
1479425526297415040,-0.0926763094962
1479425526347458319,-0.0676739171147
1479425526397442287,-0.0433041699231
1479425526447486253,-0.018455889076
1479425526497552327,0.00601098537445
1479425526547483695,0.0285062104464
1479425526597537147,0.0492753915489
1479425526647544180,0.0691636502743
1479425526697487291,0.0717121854424
1479425526747542449,0.0743544854224
1479425526797498339,0.0769987888634
1479425526847548816,0.0795362554491
1479425526897556623,0.0826846264303
1479425526947570105,0.0839423835278
1479425526997573289,0.0861554428935
1479425527047603556,0.0894642204046
1479425527097545014,0.0927399322391
1479425527147568266,0.0953188091516
1479425527197682201,0.0960810393095
1479425527247580973,0.0961674682796
1479425527297621858,0.0962393321097
1479425527347689075,0.0959153786302
1479425527397618778,0.095819555223
1479425527447686387,0.0980662025511
1479425527497620015,0.0994221910834
1479425527547657429,0.0999436490238
1479425527597672082,0.101270571351
1479425527647728256,0.104036865383
1479425556202682034,0.089558474347
1479425556252668802,0.077781763114
1479425556302714751,0.0627266997471
1479425556352704518,0.0490764742717
1479425556402675067,0.0373197246343
1479425556452719482,0.0236235529184
1479425556502701813,0.0090889248997
1479425556552728343,-0.00614767819643
1479425556602754979,-0.0215305604041
1479425556652731598,-0.0388502269983
1479425556702799136,-0.0378712669015
1479425556752794297,-0.0363379416522
1479425556802782431,-0.0334613985848
1479425556852784704,-0.0290290858131
1479425556902783565,-0.0270979061257
1479425556952890501,-0.0247599625029
1479425557002791131,-0.0201557911932
1479425557052772684,-0.0188556510955
1479425557102924490,-0.0194941330701
1479425557152898917,-0.0181833092123
1479425557202875321,-0.0154122680426
1479425557252844385,-0.0158741459716
1479425557302847159,-0.0151955787558
1479425557352932899,-0.0189117696602
1479425657570357485,-0.0304253099952
1479425657620372259,-0.0412903876044
1479425657670404819,-0.0554966500029
1479425657720400593,-0.0684018997476
1479425657770419135,-0.0810569440946
1479425657820420640,-0.0955909429118
1479425657870466926,-0.113465969823
1479425657920442240,-0.134374040179
1479425657970434550,-0.155168138444
1479425658020437636,-0.173604643345
1479425658070458596,-0.18454272002
1479425658120465779,-0.198975422978
1479425658170505161,-0.212940070033
1479425658220561111,-0.225797621906
1479425658270539643,-0.241923472285
1479425658320500388,-0.255008666217
1479425658370493458,-0.268401741982
1479425658420571465,-0.281719504297
1479425658470593609,-0.286190961301
1479425658520550123,-0.293689391017
1479425658570600386,-0.302904993296
1479425658620602028,-0.308943217993
1479425658670526738,-0.313923108578
1479425658720653283,-0.318807733059
1479425658770565751,-0.317762258649
1479425658820578117,-0.318020495772
1479425658870588360,-0.315013617277
1479425658920601120,-0.309694620967
1479425541049996630,-0.262974835932
1479425541100026278,-0.212881091237
1479425541150119020,-0.15981657505
1479425541200086277,-0.105948288739
1479425541250059567,-0.0525264337659
1479425541300087695,0.00248875170946
1479425541350134802,0.0550891533494
1479425541400092845,0.107799625397
1479425541450155962,0.161894188821
1479425541500093733,0.215992066264
1479425541550131504,0.221539436281
1479425541600157348,0.225590895116
1479425541650213798,0.229351222515
1479425541700184339,0.233086235821
1479425541750129294,0.238201759756
1479425541800201088,0.242314781249
1479425631965978899,0.236366051435
1479425632015934245,0.228688167036
1479425632065928300,0.219494223595
1479425632115956339,0.21258610934
1479425632165993619,0.204421548545
1479425632215938708,0.196957118809
1479425632265962193,0.188032864034
1479425632315986881,0.178266845644
1479425632365957248,0.166368101537
1479425632416002795,0.153862941265
1479425632466134974,0.150431143492
1479425632515969393,0.147930441797
1479425632566023272,0.143541783094
1479425632616063307,0.137235110998
1479425632666025382,0.130242547393
1479425632716006827,0.123074319214
1479425632766116785,0.11579138115
1479425632816054878,0.107348004729
1479425632866029759,0.100378911942
1479425632916065644,0.0942868091166
1479425632966108114,0.090227368474
1479425593809271315,0.0829451519996
1479425593859256284,0.075568209216
1479425593909399957,0.069395885244
1479425593959296809,0.0651886772364
1479425594009325899,0.0614011242986
1479425594059364511,0.0580957669765
1479425594109184250,0.0567551683635
1479425594159177578,0.0570222485811
1479425594209200376,0.0574142057449
1479425594259257837,0.0585292521864
1479425594309282554,0.0632265210152
1479425594359375959,0.0669539272785
1479425594409319608,0.0703744538128
1479425594459412518,0.0731234505773
1479425594509401930,0.0772571016103
1479425594559542052,0.0822959885001
1479425594609450581,0.0857105657458
1479425594659406062,0.0883611187339
1479425594709411193,0.0909856967628
1479425594759397493,0.0946070954204
1479425594809408815,0.0973272919655
1479425576456170938,0.0979011759162
1479425577306358397,0.0955922283232
1479425578656665166,0.104724504799
1479425580156894487,0.112721272558
1479425581357120807,0.117663025111
1479425582607355595,0.117386884242
1479425583807585905,0.112556611001
1479425585307804959,0.105067103356
1479425586657998932,0.0956404510885
1479425588108261777,0.0882331132889
1479425589458616491,0.0883965313435
1479425590558709324,0.0917568549514
1479425591358850690,0.0803857453167
1479425592259146663,0.0654444226995
1479425593759336228,0.0539695614949
1479425594859454872,0.0560071000829
1479425645918456385,0.0315850296989
1479425645968377321,0.0142264300957
1479425646018464812,-0.0019459599629
1479425646068437076,-0.0192631823942
1479425646118425282,-0.038132227771
1479425646168418425,-0.0587367368862
1479425646218421418,-0.0736171571538
1479425646268450565,-0.0848226994276
1479425646318537388,-0.0983975991607
1479425646368440660,-0.121997650713
1479425646418407584,-0.115563794225
1479425646468479128,-0.112132301182
1479425646518514679,-0.107740353048
1479425646568453590,-0.103946657479
1479425646618521836,-0.10320603773
1479425646668586849,-0.0999259404838
1479425646718512709,-0.100197929889
1479425606761514514,-0.0619397841394
1479425606811495943,-0.0244137190282
1479425606861560883,0.0181769423187
1479425606911517738,0.0613898478448
1479425606961603613,0.103206440061
1479425607011539637,0.141623471677
1479425607061542422,0.181475268304
1479425607111567877,0.222757378221
1479425607161696726,0.263720523566
1479425607211575994,0.303907895088
1479425607261725450,0.305928704143
1479425607311624705,0.308972045779
1479425607361668624,0.308895915747
1479425607411609421,0.308906671405
1479425607461696424,0.308726865053
1479425607511672329,0.309557938576
1479425607561696913,0.307646089792
1479425607611718674,0.305200070143
1479425607661816704,0.300872069597
1479425607711671935,0.295576822758
1479425607761761198,0.288582640886
1479425607811686938,0.280640926957
1479425607861725961,0.271006897092
1479425607911742660,0.257474201918
1479425607961699603,0.243831983209
1479425608011755606,0.230398273468
1479425608061745240,0.217980676889
1479425608111791007,0.203890477121
1479425699677773831,0.169253529608
1479425699727765123,0.137927383929
1479425699777815232,0.106900081411
1479425699827796719,0.0783118501306
1479425699877783145,0.0528224457055
1479425699927902287,0.0304499834776
1479425699977766695,0.00888940766454
1479425700027813675,-0.0129309173673
1479425700077858145,-0.034941932559
1479425700127849325,-0.0543802127242
1479425700177843374,-0.0535566829145
1479425700227835275,-0.0529929466546
1479425700277896172,-0.0513349536806
1479425700327868975,-0.0496944583952
1479425700377837091,-0.0479109555483
1479425700427892426,-0.0475590854883
1479425700477891334,-0.0479584742337
1479425700527878128,-0.0484462291002
1479425700577955789,-0.0485490974039
1479425700627920618,-0.0506197471172
1479425713980231782,-0.0639138963073
1479425714030246805,-0.0770052108914
1479425714080250728,-0.0911803979427
1479425714130242988,-0.103605600819
1479425714180234054,-0.117056683451
1479425714230287152,-0.129106495157
1479425714280304441,-0.140169439465
1479425714330270667,-0.150273600966
1479425714380392387,-0.15885316208
1479425714430326238,-0.166674076021
1479425714480339126,-0.162172558904
1479425714530364341,-0.157254219055
1479425714580327171,-0.152484254539
1479425714630335889,-0.149552255869
1479425714680373362,-0.147318947315
1479425714730378921,-0.144587852061
1479425714780419749,-0.141902078688
1479425714830386617,-0.138941565156
1479425714880513535,-0.136236990988
1479425714930401471,-0.135140791535
1479425714980580597,-0.13580866009
1479425715030458848,-0.136942148209
1479425488290756799,-0.111080658436
1479425488340885169,-0.0872528173029
1479425488390791124,-0.062657417357
1479425488440785034,-0.0381275102496
1479425488490792360,-0.0133816249669
1479425488540828515,0.00958497226238
1479425488590861384,0.0301258221269
1479425488640811418,0.0533793210983
1479425488690993333,0.0801395006478
1479425488740836384,0.107209248096
1479425488790882080,0.110464198142
1479425488840893380,0.11934465915
1479425488890907263,0.134853603691
1479425488940875068,0.150557475537
1479425488990881632,0.166530328989
1479425489040984291,0.183057241887
1479425489090951993,0.20055840537
1479425489140957970,0.216047015041
1479425489190965565,0.231182846427
1479425489240962217,0.243447749317
1479425489290957464,0.250461560488
1479425489340961284,0.255108776689
1479425489390957711,0.25154363513
1479425489441028194,0.249317362905
1479425489491002064,0.244429689646
1479425489541069044,0.241346904635
1479425582657363990,0.225086988509
1479425582707353841,0.209815414995
1479425582757531727,0.195353306085
1479425582807383757,0.180585302413
1479425582857392060,0.168082043529
1479425582907405910,0.15206669867
1479425582957418594,0.138301368058
1479425583007457114,0.122575312853
1479425583057456884,0.107929868251
1479425583107392144,0.0921554766595
1479425583157536178,0.0907943315804
1479425583207437885,0.0918681710958
1479425583257474389,0.0889056652784
1479425583307472346,0.08825475052
1479425583357492251,0.0875523887575
1479425583407517906,0.087424980849
1479425583457465499,0.0872337929904
1479425583507471405,0.0874208696187
1479425583557609371,0.0875964470208
1479425583607479391,0.0872836500406
1479425583657509819,0.0855418726802
1479425583707527458,0.0796440958977
1479425583757521967,0.075348297134
1479425447633645468,0.0516047421843
1479425447683675176,0.0259315241128
1479425447733726775,0.00412590540946
1479425447783780269,-0.0180352833122
1479425447833680291,-0.0394725095481
1479425447883694922,-0.0610869351774
1479425447933701813,-0.0832246806473
